$DATA1 SOURCE='HSPICE' VERSION='N-2017.12 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
.TITLE '* -------------------------------------------------------------------'
tdelay,t_sur,td2qr,tck2qr,temper,alter#
 1.5800e-10, 1.5800e-10, 6.2259e-10, 4.6459e-10,  25.00000,1
 1.5900e-10, 1.5900e-10, 6.2344e-10, 4.6444e-10,  25.00000,1
 1.6000e-10, 1.6000e-10, 6.2430e-10, 4.6430e-10,  25.00000,1
 1.6100e-10, 1.6100e-10, 6.2530e-10, 4.6430e-10,  25.00000,1
 1.6200e-10, 1.6200e-10, 6.2603e-10, 4.6403e-10,  25.00000,1
 1.6300e-10, 1.6300e-10, 6.2691e-10, 4.6391e-10,  25.00000,1
 1.6400e-10, 1.6400e-10, 6.2780e-10, 4.6380e-10,  25.00000,1
 1.6500e-10, 1.6500e-10, 6.2868e-10, 4.6368e-10,  25.00000,1
 1.6600e-10, 1.6600e-10, 6.2957e-10, 4.6357e-10,  25.00000,1
 1.6700e-10, 1.6700e-10, 6.3048e-10, 4.6348e-10,  25.00000,1
 1.6800e-10, 1.6800e-10, 6.3138e-10, 4.6338e-10,  25.00000,1
 1.6900e-10, 1.6900e-10, 6.3225e-10, 4.6325e-10,  25.00000,1
 1.7000e-10, 1.7000e-10, 6.3314e-10, 4.6314e-10,  25.00000,1
 1.7100e-10, 1.7100e-10, 6.3405e-10, 4.6305e-10,  25.00000,1
 1.7200e-10, 1.7200e-10, 6.3494e-10, 4.6294e-10,  25.00000,1
 1.7300e-10, 1.7300e-10, 6.3586e-10, 4.6286e-10,  25.00000,1
 1.7400e-10, 1.7400e-10, 6.3677e-10, 4.6277e-10,  25.00000,1
 1.7500e-10, 1.7500e-10, 6.3764e-10, 4.6264e-10,  25.00000,1
 1.7600e-10, 1.7600e-10, 6.3857e-10, 4.6257e-10,  25.00000,1
 1.7700e-10, 1.7700e-10, 6.3947e-10, 4.6247e-10,  25.00000,1
 1.7800e-10, 1.7800e-10, 6.4040e-10, 4.6240e-10,  25.00000,1
 1.7900e-10, 1.7900e-10, 6.4133e-10, 4.6233e-10,  25.00000,1
 1.8000e-10, 1.8000e-10, 6.4225e-10, 4.6225e-10,  25.00000,1
 1.8100e-10, 1.8100e-10, 6.4332e-10, 4.6232e-10,  25.00000,1
 1.8200e-10, 1.8200e-10, 6.4412e-10, 4.6212e-10,  25.00000,1
 1.8300e-10, 1.8300e-10, 6.4505e-10, 4.6205e-10,  25.00000,1
 1.8400e-10, 1.8400e-10, 6.4615e-10, 4.6215e-10,  25.00000,1
 1.8500e-10, 1.8500e-10, 6.4711e-10, 4.6211e-10,  25.00000,1
 1.8600e-10, 1.8600e-10, 6.4802e-10, 4.6202e-10,  25.00000,1
 1.8700e-10, 1.8700e-10, 6.4883e-10, 4.6183e-10,  25.00000,1
 1.8800e-10, 1.8800e-10, 6.4998e-10, 4.6198e-10,  25.00000,1
 1.8900e-10, 1.8900e-10, 6.5090e-10, 4.6190e-10,  25.00000,1
 1.9000e-10, 1.9000e-10, 6.5169e-10, 4.6169e-10,  25.00000,1
 1.9100e-10, 1.9100e-10, 6.5266e-10, 4.6166e-10,  25.00000,1
 1.9200e-10, 1.9200e-10, 6.5363e-10, 4.6163e-10,  25.00000,1
 1.9300e-10, 1.9300e-10, 6.5461e-10, 4.6161e-10,  25.00000,1
 1.9400e-10, 1.9400e-10, 6.5558e-10, 4.6158e-10,  25.00000,1
 1.9500e-10, 1.9500e-10, 6.5655e-10, 4.6155e-10,  25.00000,1
 1.9600e-10, 1.9600e-10, 6.5774e-10, 4.6174e-10,  25.00000,1
 1.9700e-10, 1.9700e-10, 6.5847e-10, 4.6147e-10,  25.00000,1
 1.9800e-10, 1.9800e-10, 6.5946e-10, 4.6146e-10,  25.00000,1
 1.9900e-10, 1.9900e-10, 6.6042e-10, 4.6142e-10,  25.00000,1
 2.0000e-10, 2.0000e-10, 6.6142e-10, 4.6142e-10,  25.00000,1
 2.0100e-10, 2.0100e-10, 6.6240e-10, 4.6140e-10,  25.00000,1
 2.0200e-10, 2.0200e-10, 6.6343e-10, 4.6143e-10,  25.00000,1
 2.0300e-10, 2.0300e-10, 6.6438e-10, 4.6138e-10,  25.00000,1
 2.0400e-10, 2.0400e-10, 6.6535e-10, 4.6135e-10,  25.00000,1
 2.0500e-10, 2.0500e-10, 6.6636e-10, 4.6136e-10,  25.00000,1
 2.0600e-10, 2.0600e-10, 6.6738e-10, 4.6138e-10,  25.00000,1
 2.0700e-10, 2.0700e-10, 6.6832e-10, 4.6132e-10,  25.00000,1
 2.0800e-10, 2.0800e-10, 6.6932e-10, 4.6132e-10,  25.00000,1
 2.0900e-10, 2.0900e-10, 6.7031e-10, 4.6131e-10,  25.00000,1
 2.1000e-10, 2.1000e-10, 6.7131e-10, 4.6131e-10,  25.00000,1
 2.1100e-10, 2.1100e-10, 6.7231e-10, 4.6131e-10,  25.00000,1
 2.1200e-10, 2.1200e-10, 6.7331e-10, 4.6131e-10,  25.00000,1
 2.1300e-10, 2.1300e-10, 6.7431e-10, 4.6131e-10,  25.00000,1
 2.1400e-10, 2.1400e-10, 6.7532e-10, 4.6132e-10,  25.00000,1
 2.1500e-10, 2.1500e-10, 6.7634e-10, 4.6134e-10,  25.00000,1
 2.1600e-10, 2.1600e-10, 6.7735e-10, 4.6135e-10,  25.00000,1
 2.1700e-10, 2.1700e-10, 6.7832e-10, 4.6132e-10,  25.00000,1
 2.1800e-10, 2.1800e-10, 6.7932e-10, 4.6132e-10,  25.00000,1
 2.1900e-10, 2.1900e-10, 6.8034e-10, 4.6134e-10,  25.00000,1
 2.2000e-10, 2.2000e-10, 6.8133e-10, 4.6133e-10,  25.00000,1
 2.2100e-10, 2.2100e-10, 6.8236e-10, 4.6136e-10,  25.00000,1
 2.2200e-10, 2.2200e-10, 6.8341e-10, 4.6141e-10,  25.00000,1
 2.2300e-10, 2.2300e-10, 6.8436e-10, 4.6136e-10,  25.00000,1
 2.2400e-10, 2.2400e-10, 6.8539e-10, 4.6139e-10,  25.00000,1
 2.2500e-10, 2.2500e-10, 6.8646e-10, 4.6146e-10,  25.00000,1
 2.2600e-10, 2.2600e-10, 6.8739e-10, 4.6139e-10,  25.00000,1
 2.2700e-10, 2.2700e-10, 6.8847e-10, 4.6147e-10,  25.00000,1
 2.2800e-10, 2.2800e-10, 6.8949e-10, 4.6149e-10,  25.00000,1
 2.2900e-10, 2.2900e-10, 6.9052e-10, 4.6152e-10,  25.00000,1
 2.3000e-10, 2.3000e-10, 6.9152e-10, 4.6152e-10,  25.00000,1
 2.3100e-10, 2.3100e-10, 6.9255e-10, 4.6155e-10,  25.00000,1
 2.3200e-10, 2.3200e-10, 6.9356e-10, 4.6156e-10,  25.00000,1
 2.3300e-10, 2.3300e-10, 6.9457e-10, 4.6157e-10,  25.00000,1
 2.3400e-10, 2.3400e-10, 6.9559e-10, 4.6159e-10,  25.00000,1
 2.3500e-10, 2.3500e-10, 6.9663e-10, 4.6163e-10,  25.00000,1
 2.3600e-10, 2.3600e-10, 6.9764e-10, 4.6164e-10,  25.00000,1
 2.3700e-10, 2.3700e-10, 6.9861e-10, 4.6161e-10,  25.00000,1
 2.3800e-10, 2.3800e-10, 6.9968e-10, 4.6168e-10,  25.00000,1
 2.3900e-10, 2.3900e-10, 7.0069e-10, 4.6169e-10,  25.00000,1
 2.4000e-10, 2.4000e-10, 7.0171e-10, 4.6171e-10,  25.00000,1
 2.4100e-10, 2.4100e-10, 7.0272e-10, 4.6172e-10,  25.00000,1
 2.4200e-10, 2.4200e-10, 7.0375e-10, 4.6175e-10,  25.00000,1
 2.4300e-10, 2.4300e-10, 7.0475e-10, 4.6175e-10,  25.00000,1
 2.4400e-10, 2.4400e-10, 7.0578e-10, 4.6178e-10,  25.00000,1
 2.4500e-10, 2.4500e-10, 7.0672e-10, 4.6172e-10,  25.00000,1
 2.4600e-10, 2.4600e-10, 7.0774e-10, 4.6174e-10,  25.00000,1
 2.4700e-10, 2.4700e-10, 7.0883e-10, 4.6183e-10,  25.00000,1
 2.4800e-10, 2.4800e-10, 7.0984e-10, 4.6184e-10,  25.00000,1
 2.4900e-10, 2.4900e-10, 7.1080e-10, 4.6180e-10,  25.00000,1
 2.5000e-10, 2.5000e-10, 7.1182e-10, 4.6182e-10,  25.00000,1
 2.5100e-10, 2.5100e-10, 7.1283e-10, 4.6183e-10,  25.00000,1
 2.5200e-10, 2.5200e-10, 7.1385e-10, 4.6185e-10,  25.00000,1
 2.5300e-10, 2.5300e-10, 7.1490e-10, 4.6190e-10,  25.00000,1
 2.5400e-10, 2.5400e-10, 7.1611e-10, 4.6211e-10,  25.00000,1
 2.5500e-10, 2.5500e-10, 7.1696e-10, 4.6196e-10,  25.00000,1
 2.5600e-10, 2.5600e-10, 7.1794e-10, 4.6194e-10,  25.00000,1
 2.5700e-10, 2.5700e-10, 7.1899e-10, 4.6199e-10,  25.00000,1
 2.5800e-10, 2.5800e-10, 7.1993e-10, 4.6193e-10,  25.00000,1
 2.5900e-10, 2.5900e-10, 7.2095e-10, 4.6195e-10,  25.00000,1
 2.6000e-10, 2.6000e-10, 7.2203e-10, 4.6203e-10,  25.00000,1
 2.6100e-10, 2.6100e-10, 7.2302e-10, 4.6202e-10,  25.00000,1
 2.6200e-10, 2.6200e-10, 7.2396e-10, 4.6196e-10,  25.00000,1
 2.6300e-10, 2.6300e-10, 7.2502e-10, 4.6202e-10,  25.00000,1
 2.6400e-10, 2.6400e-10, 7.2602e-10, 4.6202e-10,  25.00000,1
 2.6500e-10, 2.6500e-10, 7.2702e-10, 4.6202e-10,  25.00000,1
 2.6600e-10, 2.6600e-10, 7.2800e-10, 4.6200e-10,  25.00000,1
 2.6700e-10, 2.6700e-10, 7.2906e-10, 4.6206e-10,  25.00000,1
 2.6800e-10, 2.6800e-10, 7.3008e-10, 4.6208e-10,  25.00000,1
 2.6900e-10, 2.6900e-10, 7.3108e-10, 4.6208e-10,  25.00000,1
 2.7000e-10, 2.7000e-10, 7.3209e-10, 4.6209e-10,  25.00000,1
 2.7100e-10, 2.7100e-10, 7.3315e-10, 4.6215e-10,  25.00000,1
 2.7200e-10, 2.7200e-10, 7.3407e-10, 4.6207e-10,  25.00000,1
 2.7300e-10, 2.7300e-10, 7.3508e-10, 4.6208e-10,  25.00000,1
 2.7400e-10, 2.7400e-10, 7.3616e-10, 4.6216e-10,  25.00000,1
 2.7500e-10, 2.7500e-10, 7.3714e-10, 4.6214e-10,  25.00000,1
 2.7600e-10, 2.7600e-10, 7.3821e-10, 4.6221e-10,  25.00000,1
 2.7700e-10, 2.7700e-10, 7.3915e-10, 4.6215e-10,  25.00000,1
 2.7800e-10, 2.7800e-10, 7.4012e-10, 4.6212e-10,  25.00000,1
 2.7900e-10, 2.7900e-10, 7.4117e-10, 4.6217e-10,  25.00000,1
 2.8000e-10, 2.8000e-10, 7.4221e-10, 4.6221e-10,  25.00000,1
 2.8100e-10, 2.8100e-10, 7.4324e-10, 4.6224e-10,  25.00000,1
 2.8200e-10, 2.8200e-10, 7.4416e-10, 4.6216e-10,  25.00000,1
 2.8300e-10, 2.8300e-10, 7.4538e-10, 4.6238e-10,  25.00000,1
 2.8400e-10, 2.8400e-10, 7.4626e-10, 4.6226e-10,  25.00000,1
 2.8500e-10, 2.8500e-10, 7.4720e-10, 4.6220e-10,  25.00000,1
 2.8600e-10, 2.8600e-10, 7.4818e-10, 4.6218e-10,  25.00000,1
 2.8700e-10, 2.8700e-10, 7.4926e-10, 4.6226e-10,  25.00000,1
 2.8800e-10, 2.8800e-10, 7.5022e-10, 4.6222e-10,  25.00000,1
 2.8900e-10, 2.8900e-10, 7.5127e-10, 4.6227e-10,  25.00000,1
 2.9000e-10, 2.9000e-10, 7.5229e-10, 4.6229e-10,  25.00000,1
 2.9100e-10, 2.9100e-10, 7.5329e-10, 4.6229e-10,  25.00000,1
 2.9200e-10, 2.9200e-10, 7.5423e-10, 4.6223e-10,  25.00000,1
 2.9300e-10, 2.9300e-10, 7.5521e-10, 4.6221e-10,  25.00000,1
 2.9400e-10, 2.9400e-10, 7.5627e-10, 4.6227e-10,  25.00000,1
 2.9500e-10, 2.9500e-10, 7.5729e-10, 4.6229e-10,  25.00000,1
 2.9600e-10, 2.9600e-10, 7.5822e-10, 4.6222e-10,  25.00000,1
 2.9700e-10, 2.9700e-10, 7.5919e-10, 4.6219e-10,  25.00000,1
 2.9800e-10, 2.9800e-10, 7.6020e-10, 4.6220e-10,  25.00000,1
 2.9900e-10, 2.9900e-10, 7.6126e-10, 4.6226e-10,  25.00000,1
 3.0000e-10, 3.0000e-10, 7.6230e-10, 4.6230e-10,  25.00000,1
