$DATA1 SOURCE='HSPICE' VERSION='N-2017.12 linux64' PARAM_COUNT=1
$OPTION MEASFORM=3
.TITLE '* -------------------------------------------------------------------'
tdelay,t_hr,tc2q,temper,alter#
-1.1800e-10,-1.1800e-10, 2.0500e-08,  25.00000,1
-1.1700e-10,-1.1700e-10, 2.0500e-08,  25.00000,1
-1.1600e-10,-1.1600e-10, 2.0500e-08,  25.00000,1
-1.1500e-10,-1.1500e-10, 2.0500e-08,  25.00000,1
-1.1400e-10,-1.1400e-10, 2.0500e-08,  25.00000,1
-1.1300e-10,-1.1300e-10, 2.0500e-08,  25.00000,1
-1.1200e-10,-1.1200e-10, 2.0500e-08,  25.00000,1
-1.1100e-10,-1.1100e-10, 2.0500e-08,  25.00000,1
-1.1000e-10,-1.1000e-10, 2.0500e-08,  25.00000,1
-1.0900e-10,-1.0900e-10, 2.0500e-08,  25.00000,1
-1.0800e-10,-1.0800e-10, 2.0500e-08,  25.00000,1
-1.0700e-10,-1.0700e-10, 2.0500e-08,  25.00000,1
-1.0600e-10,-1.0600e-10, 2.0500e-08,  25.00000,1
-1.0500e-10,-1.0500e-10, 2.0500e-08,  25.00000,1
-1.0400e-10,-1.0400e-10, 2.0500e-08,  25.00000,1
-1.0300e-10,-1.0300e-10, 2.0500e-08,  25.00000,1
-1.0200e-10,-1.0200e-10, 2.0500e-08,  25.00000,1
-1.0100e-10,-1.0100e-10, 2.0500e-08,  25.00000,1
-1.0000e-10,-1.0000e-10, 2.0500e-08,  25.00000,1
-9.9000e-11,-9.9000e-11, 2.0500e-08,  25.00000,1
-9.8000e-11,-9.8000e-11, 2.0500e-08,  25.00000,1
-9.7000e-11,-9.7000e-11, 2.0500e-08,  25.00000,1
-9.6000e-11,-9.6000e-11, 2.0500e-08,  25.00000,1
-9.5000e-11,-9.5000e-11, 2.0500e-08,  25.00000,1
-9.4000e-11,-9.4000e-11, 2.0500e-08,  25.00000,1
-9.3000e-11,-9.3000e-11, 2.0500e-08,  25.00000,1
-9.2000e-11,-9.2000e-11, 2.0500e-08,  25.00000,1
-9.1000e-11,-9.1000e-11, 2.0500e-08,  25.00000,1
-9.0000e-11,-9.0000e-11, 2.0500e-08,  25.00000,1
-8.9000e-11,-8.9000e-11, 2.0500e-08,  25.00000,1
-8.8000e-11,-8.8000e-11, 2.0500e-08,  25.00000,1
-8.7000e-11,-8.7000e-11, 2.0500e-08,  25.00000,1
-8.6000e-11,-8.6000e-11, 2.0500e-08,  25.00000,1
-8.5000e-11,-8.5000e-11, 2.0500e-08,  25.00000,1
-8.4000e-11,-8.4000e-11, 2.0500e-08,  25.00000,1
-8.3000e-11,-8.3000e-11, 2.0500e-08,  25.00000,1
-8.2000e-11,-8.2000e-11, 2.0500e-08,  25.00000,1
-8.1000e-11,-8.1000e-11, 2.0500e-08,  25.00000,1
-8.0000e-11,-8.0000e-11, 2.0500e-08,  25.00000,1
-7.9000e-11,-7.9000e-11, 2.0500e-08,  25.00000,1
-7.8000e-11,-7.8000e-11, 2.0500e-08,  25.00000,1
-7.7000e-11,-7.7000e-11, 2.0500e-08,  25.00000,1
-7.6000e-11,-7.6000e-11, 2.0500e-08,  25.00000,1
-7.5000e-11,-7.5000e-11, 2.0500e-08,  25.00000,1
-7.4000e-11,-7.4000e-11, 2.0500e-08,  25.00000,1
-7.3000e-11,-7.3000e-11, 2.0500e-08,  25.00000,1
-7.2000e-11,-7.2000e-11, 2.0500e-08,  25.00000,1
-7.1000e-11,-7.1000e-11, 2.0500e-08,  25.00000,1
-7.0000e-11,-7.0000e-11, 2.0500e-08,  25.00000,1
-6.9000e-11,-6.9000e-11, 2.0500e-08,  25.00000,1
-6.8000e-11,-6.8000e-11, 2.0500e-08,  25.00000,1
-6.7000e-11,-6.7000e-11, 2.0500e-08,  25.00000,1
-6.6000e-11,-6.6000e-11, 2.0500e-08,  25.00000,1
-6.5000e-11,-6.5000e-11, 2.0500e-08,  25.00000,1
-6.4000e-11,-6.4000e-11, 2.0500e-08,  25.00000,1
-6.3000e-11,-6.3000e-11, 5.9732e-10,  25.00000,1
-6.2000e-11,-6.2000e-11, 5.5808e-10,  25.00000,1
-6.1000e-11,-6.1000e-11, 5.4277e-10,  25.00000,1
-6.0000e-11,-6.0000e-11, 5.3368e-10,  25.00000,1
-5.9000e-11,-5.9000e-11, 5.2715e-10,  25.00000,1
-5.8000e-11,-5.8000e-11, 5.2316e-10,  25.00000,1
-5.7000e-11,-5.7000e-11, 5.1998e-10,  25.00000,1
-5.6000e-11,-5.6000e-11, 5.1739e-10,  25.00000,1
-5.5000e-11,-5.5000e-11, 5.1523e-10,  25.00000,1
-5.4000e-11,-5.4000e-11, 5.1347e-10,  25.00000,1
-5.3000e-11,-5.3000e-11, 5.1191e-10,  25.00000,1
-5.2000e-11,-5.2000e-11, 5.1071e-10,  25.00000,1
-5.1000e-11,-5.1000e-11, 5.0964e-10,  25.00000,1
-5.0000e-11,-5.0000e-11, 5.0870e-10,  25.00000,1
-4.9000e-11,-4.9000e-11, 5.0780e-10,  25.00000,1
-4.8000e-11,-4.8000e-11, 5.0712e-10,  25.00000,1
-4.7000e-11,-4.7000e-11, 5.0651e-10,  25.00000,1
-4.6000e-11,-4.6000e-11, 5.0595e-10,  25.00000,1
-4.5000e-11,-4.5000e-11, 5.0544e-10,  25.00000,1
-4.4000e-11,-4.4000e-11, 5.0499e-10,  25.00000,1
-4.3000e-11,-4.3000e-11, 5.0458e-10,  25.00000,1
-4.2000e-11,-4.2000e-11, 5.0424e-10,  25.00000,1
-4.1000e-11,-4.1000e-11, 5.0385e-10,  25.00000,1
-4.0000e-11,-4.0000e-11, 5.0357e-10,  25.00000,1
-3.9000e-11,-3.9000e-11, 5.0334e-10,  25.00000,1
-3.8000e-11,-3.8000e-11, 5.0306e-10,  25.00000,1
-3.7000e-11,-3.7000e-11, 5.0286e-10,  25.00000,1
-3.6000e-11,-3.6000e-11, 5.0259e-10,  25.00000,1
-3.5000e-11,-3.5000e-11, 5.0254e-10,  25.00000,1
-3.4000e-11,-3.4000e-11, 5.0236e-10,  25.00000,1
-3.3000e-11,-3.3000e-11, 5.0223e-10,  25.00000,1
-3.2000e-11,-3.2000e-11, 5.0209e-10,  25.00000,1
-3.1000e-11,-3.1000e-11, 5.0197e-10,  25.00000,1
-3.0000e-11,-3.0000e-11, 5.0185e-10,  25.00000,1
-2.9000e-11,-2.9000e-11, 5.0167e-10,  25.00000,1
-2.8000e-11,-2.8000e-11, 5.0167e-10,  25.00000,1
-2.7000e-11,-2.7000e-11, 5.0158e-10,  25.00000,1
-2.6000e-11,-2.6000e-11, 5.0147e-10,  25.00000,1
-2.5000e-11,-2.5000e-11, 5.0143e-10,  25.00000,1
-2.4000e-11,-2.4000e-11, 5.0136e-10,  25.00000,1
-2.3000e-11,-2.3000e-11, 5.0133e-10,  25.00000,1
-2.2000e-11,-2.2000e-11, 5.0132e-10,  25.00000,1
-2.1000e-11,-2.1000e-11, 5.0132e-10,  25.00000,1
-2.0000e-11,-2.0000e-11, 5.0130e-10,  25.00000,1
-1.9000e-11,-1.9000e-11, 5.0128e-10,  25.00000,1
-1.8000e-11,-1.8000e-11, 5.0125e-10,  25.00000,1
-1.7000e-11,-1.7000e-11, 5.0126e-10,  25.00000,1
-1.6000e-11,-1.6000e-11, 5.0126e-10,  25.00000,1
-1.5000e-11,-1.5000e-11, 5.0126e-10,  25.00000,1
-1.4000e-11,-1.4000e-11, 5.0126e-10,  25.00000,1
-1.3000e-11,-1.3000e-11, 5.0131e-10,  25.00000,1
-1.2000e-11,-1.2000e-11, 5.0136e-10,  25.00000,1
-1.1000e-11,-1.1000e-11, 5.0138e-10,  25.00000,1
-1.0000e-11,-1.0000e-11, 5.0136e-10,  25.00000,1
-9.0000e-12,-9.0000e-12, 5.0144e-10,  25.00000,1
-8.0000e-12,-8.0000e-12, 5.0147e-10,  25.00000,1
-7.0000e-12,-7.0000e-12, 5.0152e-10,  25.00000,1
-6.0000e-12,-6.0000e-12, 5.0145e-10,  25.00000,1
-5.0000e-12,-5.0000e-12, 5.0158e-10,  25.00000,1
-4.0000e-12,-4.0000e-12, 5.0156e-10,  25.00000,1
-3.0000e-12,-3.0000e-12, 5.0164e-10,  25.00000,1
-2.0000e-12,-2.0000e-12, 5.0168e-10,  25.00000,1
-1.0000e-12,-1.0000e-12, 5.0177e-10,  25.00000,1
   0.,   0., 5.0184e-10,  25.00000,1
 1.0000e-12, 1.0000e-12, 5.0185e-10,  25.00000,1
 2.0000e-12, 2.0000e-12, 5.0186e-10,  25.00000,1
 3.0000e-12, 3.0000e-12, 5.0201e-10,  25.00000,1
 4.0000e-12, 4.0000e-12, 5.0208e-10,  25.00000,1
 5.0000e-12, 5.0000e-12, 5.0212e-10,  25.00000,1
 6.0000e-12, 6.0000e-12, 5.0212e-10,  25.00000,1
 7.0000e-12, 7.0000e-12, 5.0224e-10,  25.00000,1
 8.0000e-12, 8.0000e-12, 5.0228e-10,  25.00000,1
 9.0000e-12, 9.0000e-12, 5.0230e-10,  25.00000,1
 1.0000e-11, 1.0000e-11, 5.0238e-10,  25.00000,1
 1.1000e-11, 1.1000e-11, 5.0248e-10,  25.00000,1
 1.2000e-11, 1.2000e-11, 5.0253e-10,  25.00000,1
 1.3000e-11, 1.3000e-11, 5.0259e-10,  25.00000,1
 1.4000e-11, 1.4000e-11, 5.0264e-10,  25.00000,1
 1.5000e-11, 1.5000e-11, 5.0275e-10,  25.00000,1
 1.6000e-11, 1.6000e-11, 5.0284e-10,  25.00000,1
 1.7000e-11, 1.7000e-11, 5.0285e-10,  25.00000,1
 1.8000e-11, 1.8000e-11, 5.0288e-10,  25.00000,1
 1.9000e-11, 1.9000e-11, 5.0306e-10,  25.00000,1
 2.0000e-11, 2.0000e-11, 5.0310e-10,  25.00000,1
 2.1000e-11, 2.1000e-11, 5.0314e-10,  25.00000,1
 2.2000e-11, 2.2000e-11, 5.0321e-10,  25.00000,1
 2.3000e-11, 2.3000e-11, 5.0321e-10,  25.00000,1
 2.4000e-11, 2.4000e-11, 5.0333e-10,  25.00000,1
 2.5000e-11, 2.5000e-11, 5.0341e-10,  25.00000,1
 2.6000e-11, 2.6000e-11, 5.0343e-10,  25.00000,1
 2.7000e-11, 2.7000e-11, 5.0345e-10,  25.00000,1
 2.8000e-11, 2.8000e-11, 5.0354e-10,  25.00000,1
 2.9000e-11, 2.9000e-11, 5.0363e-10,  25.00000,1
 3.0000e-11, 3.0000e-11, 5.0363e-10,  25.00000,1
 3.1000e-11, 3.1000e-11, 5.0373e-10,  25.00000,1
 3.2000e-11, 3.2000e-11, 5.0376e-10,  25.00000,1
 3.3000e-11, 3.3000e-11, 5.0385e-10,  25.00000,1
 3.4000e-11, 3.4000e-11, 5.0391e-10,  25.00000,1
 3.5000e-11, 3.5000e-11, 5.0389e-10,  25.00000,1
 3.6000e-11, 3.6000e-11, 5.0394e-10,  25.00000,1
 3.7000e-11, 3.7000e-11, 5.0399e-10,  25.00000,1
 3.8000e-11, 3.8000e-11, 5.0405e-10,  25.00000,1
 3.9000e-11, 3.9000e-11, 5.0411e-10,  25.00000,1
 4.0000e-11, 4.0000e-11, 5.0406e-10,  25.00000,1
 4.1000e-11, 4.1000e-11, 5.0416e-10,  25.00000,1
 4.2000e-11, 4.2000e-11, 5.0422e-10,  25.00000,1
 4.3000e-11, 4.3000e-11, 5.0424e-10,  25.00000,1
 4.4000e-11, 4.4000e-11, 5.0428e-10,  25.00000,1
 4.5000e-11, 4.5000e-11, 5.0430e-10,  25.00000,1
 4.6000e-11, 4.6000e-11, 5.0429e-10,  25.00000,1
 4.7000e-11, 4.7000e-11, 5.0438e-10,  25.00000,1
 4.8000e-11, 4.8000e-11, 5.0440e-10,  25.00000,1
 4.9000e-11, 4.9000e-11, 5.0439e-10,  25.00000,1
 5.0000e-11, 5.0000e-11, 5.0445e-10,  25.00000,1
 5.1000e-11, 5.1000e-11, 5.0442e-10,  25.00000,1
 5.2000e-11, 5.2000e-11, 5.0443e-10,  25.00000,1
 5.3000e-11, 5.3000e-11, 5.0449e-10,  25.00000,1
 5.4000e-11, 5.4000e-11, 5.0455e-10,  25.00000,1
 5.5000e-11, 5.5000e-11, 5.0451e-10,  25.00000,1
 5.6000e-11, 5.6000e-11, 5.0454e-10,  25.00000,1
 5.7000e-11, 5.7000e-11, 5.0455e-10,  25.00000,1
 5.8000e-11, 5.8000e-11, 5.0453e-10,  25.00000,1
 5.9000e-11, 5.9000e-11, 5.0454e-10,  25.00000,1
 6.0000e-11, 6.0000e-11, 5.0455e-10,  25.00000,1
 6.1000e-11, 6.1000e-11, 5.0460e-10,  25.00000,1
 6.2000e-11, 6.2000e-11, 5.0452e-10,  25.00000,1
 6.3000e-11, 6.3000e-11, 5.0461e-10,  25.00000,1
 6.4000e-11, 6.4000e-11, 5.0459e-10,  25.00000,1
 6.5000e-11, 6.5000e-11, 5.0456e-10,  25.00000,1
 6.6000e-11, 6.6000e-11, 5.0459e-10,  25.00000,1
 6.7000e-11, 6.7000e-11, 5.0457e-10,  25.00000,1
 6.8000e-11, 6.8000e-11, 5.0454e-10,  25.00000,1
 6.9000e-11, 6.9000e-11, 5.0450e-10,  25.00000,1
 7.0000e-11, 7.0000e-11, 5.0453e-10,  25.00000,1
 7.1000e-11, 7.1000e-11, 5.0451e-10,  25.00000,1
 7.2000e-11, 7.2000e-11, 5.0444e-10,  25.00000,1
 7.3000e-11, 7.3000e-11, 5.0441e-10,  25.00000,1
 7.4000e-11, 7.4000e-11, 5.0440e-10,  25.00000,1
 7.5000e-11, 7.5000e-11, 5.0444e-10,  25.00000,1
 7.6000e-11, 7.6000e-11, 5.0447e-10,  25.00000,1
 7.7000e-11, 7.7000e-11, 5.0442e-10,  25.00000,1
 7.8000e-11, 7.8000e-11, 5.0441e-10,  25.00000,1
 7.9000e-11, 7.9000e-11, 5.0438e-10,  25.00000,1
 8.0000e-11, 8.0000e-11, 5.0435e-10,  25.00000,1
 8.1000e-11, 8.1000e-11, 5.0429e-10,  25.00000,1
 8.2000e-11, 8.2000e-11, 5.0422e-10,  25.00000,1
 8.3000e-11, 8.3000e-11, 5.0419e-10,  25.00000,1
 8.4000e-11, 8.4000e-11, 5.0418e-10,  25.00000,1
 8.5000e-11, 8.5000e-11, 5.0420e-10,  25.00000,1
 8.6000e-11, 8.6000e-11, 5.0418e-10,  25.00000,1
 8.7000e-11, 8.7000e-11, 5.0413e-10,  25.00000,1
 8.8000e-11, 8.8000e-11, 5.0410e-10,  25.00000,1
 8.9000e-11, 8.9000e-11, 5.0405e-10,  25.00000,1
 9.0000e-11, 9.0000e-11, 5.0398e-10,  25.00000,1
 9.1000e-11, 9.1000e-11, 5.0395e-10,  25.00000,1
 9.2000e-11, 9.2000e-11, 5.0391e-10,  25.00000,1
 9.3000e-11, 9.3000e-11, 5.0384e-10,  25.00000,1
 9.4000e-11, 9.4000e-11, 5.0383e-10,  25.00000,1
 9.5000e-11, 9.5000e-11, 5.0378e-10,  25.00000,1
 9.6000e-11, 9.6000e-11, 5.0367e-10,  25.00000,1
 9.7000e-11, 9.7000e-11, 5.0368e-10,  25.00000,1
 9.8000e-11, 9.8000e-11, 5.0366e-10,  25.00000,1
 9.9000e-11, 9.9000e-11, 5.0363e-10,  25.00000,1
 1.0000e-10, 1.0000e-10, 5.0357e-10,  25.00000,1
 1.0100e-10, 1.0100e-10, 5.0354e-10,  25.00000,1
 1.0200e-10, 1.0200e-10, 5.0347e-10,  25.00000,1
 1.0300e-10, 1.0300e-10, 5.0346e-10,  25.00000,1
 1.0400e-10, 1.0400e-10, 5.0329e-10,  25.00000,1
 1.0500e-10, 1.0500e-10, 5.0334e-10,  25.00000,1
 1.0600e-10, 1.0600e-10, 5.0324e-10,  25.00000,1
 1.0700e-10, 1.0700e-10, 5.0309e-10,  25.00000,1
 1.0800e-10, 1.0800e-10, 5.0311e-10,  25.00000,1
 1.0900e-10, 1.0900e-10, 5.0303e-10,  25.00000,1
 1.1000e-10, 1.1000e-10, 5.0301e-10,  25.00000,1
 1.1100e-10, 1.1100e-10, 5.0300e-10,  25.00000,1
 1.1200e-10, 1.1200e-10, 5.0281e-10,  25.00000,1
 1.1300e-10, 1.1300e-10, 5.0286e-10,  25.00000,1
 1.1400e-10, 1.1400e-10, 5.0283e-10,  25.00000,1
 1.1500e-10, 1.1500e-10, 5.0278e-10,  25.00000,1
 1.1600e-10, 1.1600e-10, 5.0271e-10,  25.00000,1
 1.1700e-10, 1.1700e-10, 5.0267e-10,  25.00000,1
 1.1800e-10, 1.1800e-10, 5.0262e-10,  25.00000,1
 1.1900e-10, 1.1900e-10, 5.0254e-10,  25.00000,1
 1.2000e-10, 1.2000e-10, 5.0249e-10,  25.00000,1
 1.2100e-10, 1.2100e-10, 5.0238e-10,  25.00000,1
 1.2200e-10, 1.2200e-10, 5.0239e-10,  25.00000,1
 1.2300e-10, 1.2300e-10, 5.0232e-10,  25.00000,1
 1.2400e-10, 1.2400e-10, 5.0230e-10,  25.00000,1
 1.2500e-10, 1.2500e-10, 5.0222e-10,  25.00000,1
 1.2600e-10, 1.2600e-10, 5.0217e-10,  25.00000,1
 1.2700e-10, 1.2700e-10, 5.0206e-10,  25.00000,1
 1.2800e-10, 1.2800e-10, 5.0208e-10,  25.00000,1
 1.2900e-10, 1.2900e-10, 5.0198e-10,  25.00000,1
 1.3000e-10, 1.3000e-10, 5.0193e-10,  25.00000,1
 1.3100e-10, 1.3100e-10, 5.0192e-10,  25.00000,1
 1.3200e-10, 1.3200e-10, 5.0185e-10,  25.00000,1
 1.3300e-10, 1.3300e-10, 5.0179e-10,  25.00000,1
 1.3400e-10, 1.3400e-10, 5.0174e-10,  25.00000,1
 1.3500e-10, 1.3500e-10, 5.0166e-10,  25.00000,1
 1.3600e-10, 1.3600e-10, 5.0157e-10,  25.00000,1
 1.3700e-10, 1.3700e-10, 5.0156e-10,  25.00000,1
 1.3800e-10, 1.3800e-10, 5.0151e-10,  25.00000,1
 1.3900e-10, 1.3900e-10, 5.0148e-10,  25.00000,1
 1.4000e-10, 1.4000e-10, 5.0141e-10,  25.00000,1
 1.4100e-10, 1.4100e-10, 5.0131e-10,  25.00000,1
 1.4200e-10, 1.4200e-10, 5.0132e-10,  25.00000,1
 1.4300e-10, 1.4300e-10, 5.0126e-10,  25.00000,1
 1.4400e-10, 1.4400e-10, 5.0125e-10,  25.00000,1
 1.4500e-10, 1.4500e-10, 5.0118e-10,  25.00000,1
 1.4600e-10, 1.4600e-10, 5.0114e-10,  25.00000,1
 1.4700e-10, 1.4700e-10, 5.0110e-10,  25.00000,1
 1.4800e-10, 1.4800e-10, 5.0107e-10,  25.00000,1
 1.4900e-10, 1.4900e-10, 5.0095e-10,  25.00000,1
 1.5000e-10, 1.5000e-10, 5.0095e-10,  25.00000,1
